127.0.0.1 - - [27/Nov/2018:11:46:55 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/views/uploadprofilepic.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/resources/css/fileinput.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/themes/explorer/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/js/fileinput.min.js?_=1543301274365 HTTP/1.1" 200 81942
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_middleware/getimage?email=amal@gmail.com HTTP/1.1" 200 268194
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/themes/explorer/theme.js?_=1543301274366 HTTP/1.1" 200 2802
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:59 +0530] "GET /project2_middleware/getalljobs HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:18:18 +0530] "GET /project2_frontend/views/blogform.html HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:00 +0530] "POST /project2_middleware/addblogpost HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:02 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:06 +0530] "GET /project2_middleware/blogsapproved HTTP/1.1" 200 690
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:10 +0530] "GET /project2_frontend/views/blogdetails.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:10 +0530] "GET /project2_middleware/getBlog/5000 HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:10 +0530] "GET /project2_middleware/hasUserLikedBlogPost/5000 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:19:27 +0530] "GET /project2_middleware/getalljobs HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:37 +0530] "PUT /project2_middleware/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/resources/css/notificationcss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/resources/css/thumbsupcolor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:21:41 +0530] "GET /project2_frontend/views/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:43:35 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/resources/css/notificationcss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/resources/css/thumbsupcolor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:06 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:07 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:07 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:07 +0530] "GET /project2_frontend/views/registrationform.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:19 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:19 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:44:19 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:45:22 +0530] "POST /project2_middleware/register HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:04 +0530] "PUT /project2_middleware/login HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:04 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:04 +0530] "GET /project2_middleware/getimage?email=sayan@gmail.com HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:08 +0530] "GET /project2_frontend/js/fileinput.min.js?_=1543302859277 HTTP/1.1" 200 81942
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:08 +0530] "GET /project2_frontend/themes/explorer/theme.js?_=1543302859278 HTTP/1.1" 200 2802
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:15 +0530] "GET /project2_frontend/resources/img/loading.gif HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:46:37 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
